id	title	title_source	title_uri	ccodes	matches	names	types	aat_types	parent_name	parent_id	lon	lat	geowkt	geo_source	geo_id	start	end
8350013	Cusco			PE	wd:None;wd:Q5582862;gnd:4090652-8;gn:3941584;viaf:153610071;bnf:11971901c;loc:n80162967;tgn:7005819	Cusco					-71.978056	-13.518333	MULTIPOINT (-71.978056 -13.518333)		wd:	2026	
8350014	Diamantina			BR		Diamantina										2026	
8350015	Fray Bentos			UY	wd:None;wd:Q849835;gn:3442568;viaf:138376810;loc:n80131831	Fray Bentos					-58.3	-33.133333333333	MULTIPOINT (-58.3 -33.133333333333)		wd:	2026	
8350031	Querétaro			MX	wd:None;wd:Q173121;gn:3991164;viaf:159454608;loc:n81042315	Querétaro					-100.38805555556	20.588055555556	MULTIPOINT (-100.38805555556 20.588055555556)		wd:	2026	
8350048	Willemstad			CW	wd:None;wd:Q132679;gn:3513090;gnd:4272973-7;viaf:151900846;loc:n82006299	Willemstad					-68.933333333333	12.116666666667	MULTIPOINT (-68.933333333333 12.116666666667)		wd:	2026	
8349832	Bam			IR	wd:None;wd:Q106636;viaf:157441510	Bam					58.358333	29.108333	MULTIPOINT (58.358333 29.108333)		wd:	2026	
8349853	Huế			VN	wd:None;wd:Q36167;gnd:4380726-4;loc:n83033293;tgn:7004240;bnf:119701597;gn:1580240;viaf:153640543	Huế					107.590859	16.463684	MULTIPOINT (107.590859 16.463684)		wd:	2026	
8349874	Safranbolu			TR	wd:None;wd:Q2662858	Safranbolu					32.692036	41.244486	MULTIPOINT (32.692036 41.244486)		wd:	2026	
8349976	Stockholm			SE	wd:None;wd:Q1754;gnd:4057648-6;gn:2673730;tgn:7009861;tgn:7003777;loc:n79018873;bnf:11880275s;viaf:151391324;viaf:153530943	Stockholm					18.068611111111	59.329444444444	MULTIPOINT (18.068611111111 59.329444444444)		wd:	2026	
8349994	Veliky Novgorod			RU	wd:None;wd:Q2235;gnd:4075511-3;gn:519336;viaf:130185097;viaf:125258797;tgn:7011581;bnf:11950271z;loc:no2008181315	Veliky Novgorod					31.27579	58.52099	MULTIPOINT (31.27579 58.52099)		wd:	2026	
8350005	Brasília			BR	wd:None;wd:Q2844;gn:3469058;gnd:4080517-7;viaf:142521983;bnf:11883341g;loc:n79072647	Brasília					-47.882777777778	-15.793888888889	MULTIPOINT (-47.882777777778 -15.793888888889)		wd:	2026	
