band,band_label,cultural_var_id,cultural_var,env_feature,env_description,n_categories,n_societies,f_stat,p_value,eta_squared,category_means
B,Hydro-climatic baselines,EA004,Subsistence economy: animal husbandry,river_area_upstream,Upstream river area (km²),10,1132,0.3981335410894948,0.9363462912674271,0.00318341803951328,"{'0-5%': np.float64(10262.962243467884), '6-15%': np.float64(11092.891762367697), '16-25%': np.float64(11064.217111858614), '26-35%': np.float64(2901.252081556932), '36-45%': np.float64(2828.4538776619092), '46-55%': np.float64(3147.373365806811), '76-85%': np.float64(1895.3642744539927), '56-65%': np.float64(173.90169092325064), '86-100%': np.float64(350.2450014750163), '66-75%': np.float64(6523.154822587967)}"
B,Hydro-climatic baselines,EA004,Subsistence economy: animal husbandry,runoff,Runoff (mm/yr),10,1132,11.423409825102777,2.9169948577988175e-17,0.0839400646952655,"{'0-5%': np.float64(528.2619047619048), '6-15%': np.float64(683.3071161048689), '16-25%': np.float64(560.9295774647887), '26-35%': np.float64(227.08270676691728), '36-45%': np.float64(254.51785714285714), '46-55%': np.float64(182.1818181818182), '76-85%': np.float64(70.2), '56-65%': np.float64(136.6153846153846), '86-100%': np.float64(72.41666666666667), '66-75%': np.float64(37.333333333333336)}"
B,Hydro-climatic baselines,EA004,Subsistence economy: animal husbandry,gw_table_depth,Groundwater table depth (cm),10,1132,5.938233547754701,3.843399043954723e-08,0.04546715734253136,"{'0-5%': np.float64(326.42857142857144), '6-15%': np.float64(223.90262172284645), '16-25%': np.float64(245.32863849765258), '26-35%': np.float64(318.90225563909775), '36-45%': np.float64(318.35714285714283), '46-55%': np.float64(357.45454545454544), '76-85%': np.float64(469.73333333333335), '56-65%': np.float64(227.76923076923077), '86-100%': np.float64(329.9166666666667), '66-75%': np.float64(317.1666666666667)}"
B,Hydro-climatic baselines,EA004,Subsistence economy: animal husbandry,pct_clay,Soil clay content (%),10,1132,13.205208597306967,3.1058839548964606e-20,0.09577884229124961,"{'0-5%': np.float64(19.84656084656085), '6-15%': np.float64(26.47940074906367), '16-25%': np.float64(-21.253521126760564), '26-35%': np.float64(-50.83458646616541), '36-45%': np.float64(-156.53571428571428), '46-55%': np.float64(-279.3939393939394), '76-85%': np.float64(-647.8), '56-65%': np.float64(-751.6923076923077), '86-100%': np.float64(-2480.25), '66-75%': np.float64(-815.6666666666666)}"
B,Hydro-climatic baselines,EA004,Subsistence economy: animal husbandry,pct_silt,Soil silt content (%),10,1132,13.23558425566701,2.764462079931265e-20,0.09597801462371541,"{'0-5%': np.float64(31.624338624338623), '6-15%': np.float64(24.704119850187265), '16-25%': np.float64(-21.07511737089202), '26-35%': np.float64(-48.57142857142857), '36-45%': np.float64(-149.78571428571428), '46-55%': np.float64(-277.6060606060606), '76-85%': np.float64(-636.2), '56-65%': np.float64(-746.0769230769231), '86-100%': np.float64(-2482.6666666666665), '66-75%': np.float64(-806.0)}"
B,Hydro-climatic baselines,EA004,Subsistence economy: animal husbandry,pct_sand,Soil sand content (%),10,1132,13.157774896472208,3.7253683537062754e-20,0.09546764526845183,"{'0-5%': np.float64(48.56878306878307), '6-15%': np.float64(48.91385767790262), '16-25%': np.float64(1.0), '26-35%': np.float64(-26.81954887218045), '36-45%': np.float64(-131.0), '46-55%': np.float64(-254.87878787878788), '76-85%': np.float64(-622.4666666666667), '56-65%': np.float64(-717.3076923076923), '86-100%': np.float64(-2461.4166666666665), '66-75%': np.float64(-786.25)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,temp_yr,Mean annual temperature (°C × 10),10,1132,31.80500719121286,6.14008522847274e-50,0.2032636732709898,"{'0-5%': np.float64(13.384656084656084), '6-15%': np.float64(22.56367041198502), '16-25%': np.float64(22.91455399061033), '26-35%': np.float64(19.53609022556391), '36-45%': np.float64(15.589285714285714), '46-55%': np.float64(19.43939393939394), '76-85%': np.float64(19.513333333333335), '56-65%': np.float64(21.907692307692308), '86-100%': np.float64(24.650000000000002), '66-75%': np.float64(20.624999999999996)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,temp_min,Minimum temperature (°C × 10),10,1132,32.151335041028865,1.8301883012007225e-50,0.20502324153420864,"{'0-5%': np.float64(4.883597883597885), '6-15%': np.float64(19.49250936329588), '16-25%': np.float64(18.720657276995304), '26-35%': np.float64(14.151127819548874), '36-45%': np.float64(8.6), '46-55%': np.float64(13.306060606060607), '76-85%': np.float64(9.933333333333332), '56-65%': np.float64(15.607692307692307), '86-100%': np.float64(19.666666666666668), '66-75%': np.float64(11.741666666666667)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,temp_max,Maximum temperature (°C × 10),10,1132,20.93928939526992,6.34926006598266e-33,0.14380791803848256,"{'0-5%': np.float64(21.847883597883598), '6-15%': np.float64(25.43445692883895), '16-25%': np.float64(26.939436619718304), '26-35%': np.float64(24.784962406015033), '36-45%': np.float64(22.24285714285714), '46-55%': np.float64(25.078787878787878), '76-85%': np.float64(28.26666666666667), '56-65%': np.float64(27.346153846153847), '86-100%': np.float64(28.875), '66-75%': np.float64(29.224999999999998)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,precip_yr,Annual precipitation (mm),10,1132,27.545545348648563,2.1752285134252075e-43,0.1809680378725266,"{'0-5%': np.float64(1075.9391534391534), '6-15%': np.float64(1649.116104868914), '16-25%': np.float64(1241.7558685446008), '26-35%': np.float64(854.5413533834586), '36-45%': np.float64(733.0892857142857), '46-55%': np.float64(615.4545454545455), '76-85%': np.float64(243.0), '56-65%': np.float64(440.38461538461536), '86-100%': np.float64(430.25), '66-75%': np.float64(266.8333333333333)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,aridity,Aridity index,10,1132,15.222182371751927,1.3939609816867128e-23,0.10881626717488681,"{'0-5%': np.float64(93.0026455026455), '6-15%': np.float64(106.88389513108615), '16-25%': np.float64(80.16431924882629), '26-35%': np.float64(60.30075187969925), '36-45%': np.float64(67.96428571428571), '46-55%': np.float64(44.45454545454545), '76-85%': np.float64(16.933333333333334), '56-65%': np.float64(36.69230769230769), '86-100%': np.float64(23.583333333333332), '66-75%': np.float64(19.25)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,wet_pct_grp1,Wetland extent type 1 (%),10,1132,1.204751991471168,0.2879435635001432,0.009571291118464597,"{'0-5%': np.float64(10.640211640211641), '6-15%': np.float64(8.288389513108614), '16-25%': np.float64(8.215962441314554), '26-35%': np.float64(7.879699248120301), '36-45%': np.float64(6.035714285714286), '46-55%': np.float64(7.090909090909091), '76-85%': np.float64(3.4), '56-65%': np.float64(14.23076923076923), '86-100%': np.float64(2.5), '66-75%': np.float64(2.5833333333333335)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,wet_pct_grp2,Wetland extent type 2 (%),10,1132,1.4292240760259691,0.17046624430133944,0.01133442230042529,"{'0-5%': np.float64(8.208994708994709), '6-15%': np.float64(6.52434456928839), '16-25%': np.float64(6.652582159624413), '26-35%': np.float64(4.225563909774436), '36-45%': np.float64(2.6785714285714284), '46-55%': np.float64(6.303030303030303), '76-85%': np.float64(3.3333333333333335), '56-65%': np.float64(8.923076923076923), '86-100%': np.float64(1.4166666666666667), '66-75%': np.float64(2.1666666666666665)}"
C,Bioclimatic proxies,EA004,Subsistence economy: animal husbandry,permafrost_extent,Permafrost extent (%),10,1132,3.823279065371594,8.940177433759707e-05,0.02975547264488007,"{'0-5%': np.float64(5.264550264550264), '6-15%': np.float64(0.5430711610486891), '16-25%': np.float64(0.056338028169014086), '26-35%': np.float64(1.2105263157894737), '36-45%': np.float64(5.446428571428571), '46-55%': np.float64(4.151515151515151), '76-85%': np.float64(1.6), '56-65%': np.float64(1.3076923076923077), '86-100%': np.float64(0.0), '66-75%': np.float64(0.9166666666666666)}"
A,Physiographic bedrock,EA040,Domestic animals: type,elev_min,Elevation minimum (m),7,1039,8.421212432947824,6.13085934896884e-09,0.046675290113558754,"{'Bovine': np.float64(516.9906976744186), 'Absence or near absence': np.float64(354.7588652482269), 'Sheep/goats': np.float64(431.7151162790698), 'Equine': np.float64(732.6666666666666), 'Pigs': np.float64(200.56), 'Camelids': np.float64(405.61538461538464), 'Deer': np.float64(165.0)}"
A,Physiographic bedrock,EA040,Domestic animals: type,elev_max,Elevation maximum (m),7,1039,7.303089599886417,1.1682332536873512e-07,0.04073041695033369,"{'Bovine': np.float64(1487.0511627906976), 'Absence or near absence': np.float64(1315.8687943262412), 'Sheep/goats': np.float64(983.1976744186046), 'Equine': np.float64(1578.3188405797102), 'Pigs': np.float64(1958.66), 'Camelids': np.float64(1133.2307692307693), 'Deer': np.float64(753.3)}"
A,Physiographic bedrock,EA040,Domestic animals: type,slope_avg,Average slope (degrees),7,1039,0.7228508454492493,0.6312529648457097,0.004185033085726747,"{'Bovine': np.float64(49.95348837209303), 'Absence or near absence': np.float64(-11.421985815602836), 'Sheep/goats': np.float64(30.261627906976745), 'Equine': np.float64(52.91304347826087), 'Pigs': np.float64(87.02), 'Camelids': np.float64(28.923076923076923), 'Deer': np.float64(53.0)}"
A,Physiographic bedrock,EA040,Domestic animals: type,slope_upstream,Upstream slope (degrees),7,1039,0.7555110883204161,0.6050882104233603,0.004373296594481232,"{'Bovine': np.float64(53.2953488372093), 'Absence or near absence': np.float64(-11.209219858156029), 'Sheep/goats': np.float64(33.94767441860465), 'Equine': np.float64(59.15942028985507), 'Pigs': np.float64(81.1), 'Camelids': np.float64(26.73076923076923), 'Deer': np.float64(50.5)}"
A,Physiographic bedrock,EA040,Domestic animals: type,stream_gradient,Stream gradient,7,1039,1.7698205087257461,0.10207727940052962,0.010184855480338562,"{'Bovine': np.float64(116.99767441860465), 'Absence or near absence': np.float64(76.51418439716312), 'Sheep/goats': np.float64(59.41279069767442), 'Equine': np.float64(137.15942028985506), 'Pigs': np.float64(286.82), 'Camelids': np.float64(89.61538461538461), 'Deer': np.float64(81.3)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,discharge_yr,Annual discharge (m³/s),7,1039,1.0992588504986227,0.3607040610732437,0.006350453825154879,"{'Bovine': np.float64(168.047703076056), 'Absence or near absence': np.float64(245.23664166816636), 'Sheep/goats': np.float64(500.8895547229277), 'Equine': np.float64(132.26729261248872), 'Pigs': np.float64(211.06785629093648), 'Camelids': np.float64(3.9937691418991355), 'Deer': np.float64(175.0369043111801)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,discharge_min,Minimum discharge (m³/s),7,1039,1.3329044154642602,0.23942374162279115,0.007689852194880446,"{'Bovine': np.float64(34.16304394462211), 'Absence or near absence': np.float64(112.8803728333396), 'Sheep/goats': np.float64(297.2574405609305), 'Equine': np.float64(43.888058578305326), 'Pigs': np.float64(139.37959942415355), 'Camelids': np.float64(1.1277308036223985), 'Deer': np.float64(38.55000031739473)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,discharge_max,Maximum discharge (m³/s),7,1039,0.7945824393620117,0.574192560303727,0.004598422173570471,"{'Bovine': np.float64(453.6225822012828), 'Absence or near absence': np.float64(451.4120121483843), 'Sheep/goats': np.float64(834.443001465049), 'Equine': np.float64(298.6574061069152), 'Pigs': np.float64(310.7051189148426), 'Camelids': np.float64(10.175077131412063), 'Deer': np.float64(786.486399269104)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,river_area,River area (km²),7,1039,2.252155476091383,0.03640485835271221,0.012924692207898632,"{'Bovine': np.float64(404.983866053681), 'Absence or near absence': np.float64(466.63431530641327), 'Sheep/goats': np.float64(444.5489479081575), 'Equine': np.float64(277.1341297177301), 'Pigs': np.float64(528.6789995574951), 'Camelids': np.float64(101.27738583087921), 'Deer': np.float64(386.685604095459)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,river_area_upstream,Upstream river area (km²),7,1039,1.044712196163387,0.39455292558176575,0.006037238485386957,"{'Bovine': np.float64(6750.907379781766), 'Absence or near absence': np.float64(7488.4658243548365), 'Sheep/goats': np.float64(17722.06042470211), 'Equine': np.float64(7324.870340844859), 'Pigs': np.float64(2224.5284459233285), 'Camelids': np.float64(114.8853860542608), 'Deer': np.float64(6856.296501922608)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,runoff,Runoff (mm/yr),7,1039,34.0309522262186,1.3022323295826314e-37,0.16517397924197905,"{'Bovine': np.float64(409.8627906976744), 'Absence or near absence': np.float64(573.6028368794326), 'Sheep/goats': np.float64(409.8720930232558), 'Equine': np.float64(172.53623188405797), 'Pigs': np.float64(1430.56), 'Camelids': np.float64(54.84615384615385), 'Deer': np.float64(299.7)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,gw_table_depth,Groundwater table depth (cm),7,1039,12.747689681127783,6.383500994990859e-14,0.06900053637006308,"{'Bovine': np.float64(277.0232558139535), 'Absence or near absence': np.float64(317.06382978723406), 'Sheep/goats': np.float64(202.62209302325581), 'Equine': np.float64(386.5507246376812), 'Pigs': np.float64(264.0), 'Camelids': np.float64(538.8076923076923), 'Deer': np.float64(113.1)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,pct_clay,Soil clay content (%),7,1039,17.38977173587037,3.0619048193173153e-19,0.09182001528637339,"{'Bovine': np.float64(-44.746511627906976), 'Absence or near absence': np.float64(19.617021276595743), 'Sheep/goats': np.float64(-89.97674418604652), 'Equine': np.float64(18.115942028985508), 'Pigs': np.float64(27.26), 'Camelids': np.float64(-1906.3461538461538), 'Deer': np.float64(10.5)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,pct_silt,Soil silt content (%),7,1039,17.448931491419916,2.6219476448466826e-19,0.09210361522788636,"{'Bovine': np.float64(-43.39302325581395), 'Absence or near absence': np.float64(30.836879432624112), 'Sheep/goats': np.float64(-95.37790697674419), 'Equine': np.float64(36.95652173913044), 'Pigs': np.float64(31.26), 'Camelids': np.float64(-1899.3846153846155), 'Deer': np.float64(40.3)}"
B,Hydro-climatic baselines,EA040,Domestic animals: type,pct_sand,Soil sand content (%),7,1039,17.340265432183063,3.486390362402028e-19,0.09158255584253369,"{'Bovine': np.float64(-21.781395348837208), 'Absence or near absence': np.float64(49.59929078014184), 'Sheep/goats': np.float64(-64.51744186046511), 'Equine': np.float64(44.95652173913044), 'Pigs': np.float64(41.42), 'Camelids': np.float64(-1882.076923076923), 'Deer': np.float64(49.1)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,temp_yr,Mean annual temperature (°C × 10),7,1039,77.20154140272481,1.0597139788680742e-79,0.3097956014564228,"{'Bovine': np.float64(20.969069767441862), 'Absence or near absence': np.float64(13.52659574468085), 'Sheep/goats': np.float64(24.021511627906982), 'Equine': np.float64(9.147826086956522), 'Pigs': np.float64(22.616), 'Camelids': np.float64(24.057692307692307), 'Deer': np.float64(-6.24)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,temp_min,Minimum temperature (°C × 10),7,1039,84.14635880902341,8.24314533522355e-86,0.3285089009278525,"{'Bovine': np.float64(16.05046511627907), 'Absence or near absence': np.float64(5.401063829787233), 'Sheep/goats': np.float64(21.498837209302327), 'Equine': np.float64(-3.192753623188406), 'Pigs': np.float64(20.888), 'Camelids': np.float64(16.265384615384615), 'Deer': np.float64(-25.08)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,temp_max,Maximum temperature (°C × 10),7,1039,38.728236192317475,1.4276117300286996e-42,0.18378285175306422,"{'Bovine': np.float64(25.632790697674416), 'Absence or near absence': np.float64(21.717021276595744), 'Sheep/goats': np.float64(26.616860465116282), 'Equine': np.float64(21.107246376811595), 'Pigs': np.float64(24.037999999999997), 'Camelids': np.float64(30.51153846153846), 'Deer': np.float64(13.690000000000001)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,precip_yr,Annual precipitation (mm),7,1039,57.615476958761306,1.5380229141605632e-61,0.25092157428529527,"{'Bovine': np.float64(1036.7953488372093), 'Absence or near absence': np.float64(1104.0851063829787), 'Sheep/goats': np.float64(1372.5755813953488), 'Equine': np.float64(605.231884057971), 'Pigs': np.float64(2561.92), 'Camelids': np.float64(138.19230769230768), 'Deer': np.float64(491.8)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,aridity,Aridity index,7,1039,35.81853669485005,1.64169792195722e-39,0.17235486913010153,"{'Bovine': np.float64(71.2139534883721), 'Absence or near absence': np.float64(97.88652482269504), 'Sheep/goats': np.float64(81.80232558139535), 'Equine': np.float64(59.21739130434783), 'Pigs': np.float64(173.06), 'Camelids': np.float64(8.076923076923077), 'Deer': np.float64(115.1)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,wet_pct_grp1,Wetland extent type 1 (%),7,1039,4.381648541368697,0.00022161516148809887,0.024841861824083454,"{'Bovine': np.float64(7.660465116279069), 'Absence or near absence': np.float64(10.606382978723405), 'Sheep/goats': np.float64(7.3313953488372094), 'Equine': np.float64(6.797101449275362), 'Pigs': np.float64(17.28), 'Camelids': np.float64(1.8846153846153846), 'Deer': np.float64(23.6)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,wet_pct_grp2,Wetland extent type 2 (%),7,1039,5.538002004208372,1.1623220036278408e-05,0.03119333292979762,"{'Bovine': np.float64(5.3), 'Absence or near absence': np.float64(7.897163120567376), 'Sheep/goats': np.float64(5.313953488372093), 'Equine': np.float64(5.478260869565218), 'Pigs': np.float64(15.84), 'Camelids': np.float64(1.8846153846153846), 'Deer': np.float64(21.4)}"
C,Bioclimatic proxies,EA040,Domestic animals: type,permafrost_extent,Permafrost extent (%),7,1039,40.07736024017829,5.603055276570495e-44,0.1889751937443576,"{'Bovine': np.float64(0.9558139534883721), 'Absence or near absence': np.float64(6.170212765957447), 'Sheep/goats': np.float64(0.0), 'Equine': np.float64(0.6956521739130435), 'Pigs': np.float64(0.0), 'Camelids': np.float64(0.0), 'Deer': np.float64(59.2)}"
A,Physiographic bedrock,EA042,Subsistence economy: dominant activity,elev_min,Elevation minimum (m),8,1132,7.341428124456308,1.2268664267229292e-08,0.04372165579764221,"{'Extensive agriculture': np.float64(363.2493765586035), 'Intensive agriculture': np.float64(567.0264150943397), 'Gathering': np.float64(590.9191919191919), 'Fishing': np.float64(250.58823529411765), 'Hunting': np.float64(625.5844155844156), 'Pastoralism': np.float64(415.7368421052632), 'Agriculture, type unknown': np.float64(425.9866666666667), 'Two or more sources': np.float64(494.68518518518516)}"
A,Physiographic bedrock,EA042,Subsistence economy: dominant activity,elev_max,Elevation maximum (m),8,1132,6.840959365767844,5.5855649461435364e-08,0.04086292209352021,"{'Extensive agriculture': np.float64(1134.1995012468828), 'Intensive agriculture': np.float64(1629.5320754716981), 'Gathering': np.float64(1800.5454545454545), 'Fishing': np.float64(1364.0235294117647), 'Hunting': np.float64(1368.5064935064936), 'Pastoralism': np.float64(1173.2105263157894), 'Agriculture, type unknown': np.float64(1510.12), 'Two or more sources': np.float64(1426.2407407407406)}"
A,Physiographic bedrock,EA042,Subsistence economy: dominant activity,slope_avg,Average slope (degrees),8,1132,2.5376556145065563,0.013582508132693906,0.015558027483090837,"{'Extensive agriculture': np.float64(41.85286783042394), 'Intensive agriculture': np.float64(54.71320754716981), 'Gathering': np.float64(60.84848484848485), 'Fishing': np.float64(-150.24705882352941), 'Hunting': np.float64(50.142857142857146), 'Pastoralism': np.float64(30.092105263157894), 'Agriculture, type unknown': np.float64(60.61333333333334), 'Two or more sources': np.float64(53.24074074074074)}"
A,Physiographic bedrock,EA042,Subsistence economy: dominant activity,slope_upstream,Upstream slope (degrees),8,1132,2.7366810315088133,0.00807063799492754,0.016757777909270386,"{'Extensive agriculture': np.float64(45.62344139650873), 'Intensive agriculture': np.float64(57.68301886792453), 'Gathering': np.float64(60.292929292929294), 'Fishing': np.float64(-155.54117647058823), 'Hunting': np.float64(54.532467532467535), 'Pastoralism': np.float64(31.42105263157895), 'Agriculture, type unknown': np.float64(62.12), 'Two or more sources': np.float64(53.53703703703704)}"
A,Physiographic bedrock,EA042,Subsistence economy: dominant activity,stream_gradient,Stream gradient,8,1132,1.4263136360512754,0.19072623802100322,0.008804527869434827,"{'Extensive agriculture': np.float64(97.48877805486285), 'Intensive agriculture': np.float64(133.84150943396227), 'Gathering': np.float64(159.06060606060606), 'Fishing': np.float64(-18.352941176470587), 'Hunting': np.float64(115.54545454545455), 'Pastoralism': np.float64(75.82894736842105), 'Agriculture, type unknown': np.float64(146.04), 'Two or more sources': np.float64(140.33333333333334)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,discharge_yr,Annual discharge (m³/s),8,1132,1.3097888032286362,0.24195346778819088,0.008091048637207032,"{'Extensive agriculture': np.float64(316.40417966691535), 'Intensive agriculture': np.float64(190.41236415094573), 'Gathering': np.float64(57.59187846077663), 'Fishing': np.float64(601.2061683866907), 'Hunting': np.float64(68.94742886509214), 'Pastoralism': np.float64(68.88873592449818), 'Agriculture, type unknown': np.float64(398.58330762622256), 'Two or more sources': np.float64(110.72059166459022)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,discharge_min,Minimum discharge (m³/s),8,1132,0.9758790670402271,0.44726063260464044,0.0060408253242089024,"{'Extensive agriculture': np.float64(161.09977543578853), 'Intensive agriculture': np.float64(42.86693940713501), 'Gathering': np.float64(24.528363220717033), 'Fishing': np.float64(297.74740017783995), 'Hunting': np.float64(19.852779108873726), 'Pastoralism': np.float64(13.636605104281395), 'Agriculture, type unknown': np.float64(188.77864789615074), 'Two or more sources': np.float64(41.05896253939028)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,discharge_max,Maximum discharge (m³/s),8,1132,1.2657505467452022,0.26396808097090446,0.007821135746693603,"{'Extensive agriculture': np.float64(569.7998335349636), 'Intensive agriculture': np.float64(514.1884172120747), 'Gathering': np.float64(119.61159745280189), 'Fishing': np.float64(1086.9890468464178), 'Hunting': np.float64(216.14120653784508), 'Pastoralism': np.float64(197.885752160384), 'Agriculture, type unknown': np.float64(735.6461360694965), 'Two or more sources': np.float64(251.7526467156907)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,river_area,River area (km²),8,1132,2.669471624420381,0.009632630822897335,0.016352958242803545,"{'Extensive agriculture': np.float64(483.0950980923717), 'Intensive agriculture': np.float64(391.33512426727225), 'Gathering': np.float64(277.73175638613077), 'Fishing': np.float64(647.9044227263506), 'Hunting': np.float64(250.96462381660163), 'Pastoralism': np.float64(276.7824621043707), 'Agriculture, type unknown': np.float64(815.0006172339122), 'Two or more sources': np.float64(353.8303541386569)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,river_area_upstream,Upstream river area (km²),8,1132,1.0785316957889173,0.3747812488385191,0.006672019553893089,"{'Extensive agriculture': np.float64(8825.674696435079), 'Intensive agriculture': np.float64(9290.786704657832), 'Gathering': np.float64(2485.9138198693595), 'Fishing': np.float64(22189.337838646945), 'Hunting': np.float64(2416.2752521192874), 'Pastoralism': np.float64(2904.079369968465), 'Agriculture, type unknown': np.float64(14967.148131121447), 'Two or more sources': np.float64(5491.162437824188)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,runoff,Runoff (mm/yr),8,1132,19.934998872719987,2.6074816374248466e-25,0.11043927440693552,"{'Extensive agriculture': np.float64(664.3690773067332), 'Intensive agriculture': np.float64(325.7132075471698), 'Gathering': np.float64(249.53535353535352), 'Fishing': np.float64(744.3529411764706), 'Hunting': np.float64(335.5584415584416), 'Pastoralism': np.float64(110.44736842105263), 'Agriculture, type unknown': np.float64(714.5066666666667), 'Two or more sources': np.float64(512.9074074074074)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,gw_table_depth,Groundwater table depth (cm),8,1132,20.49671600817042,4.8332322712593293e-26,0.11319890671967363,"{'Extensive agriculture': np.float64(204.64089775561098), 'Intensive agriculture': np.float64(323.5622641509434), 'Gathering': np.float64(483.1111111111111), 'Fishing': np.float64(328.98823529411766), 'Hunting': np.float64(283.2987012987013), 'Pastoralism': np.float64(335.57894736842104), 'Agriculture, type unknown': np.float64(288.02666666666664), 'Two or more sources': np.float64(235.55555555555554)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,pct_clay,Soil clay content (%),8,1132,10.036475583161032,3.2597910681255754e-12,0.058827729189304616,"{'Extensive agriculture': np.float64(2.1221945137157108), 'Intensive agriculture': np.float64(-14.166037735849057), 'Gathering': np.float64(19.555555555555557), 'Fishing': np.float64(15.31764705882353), 'Hunting': np.float64(17.22077922077922), 'Pastoralism': np.float64(-901.4342105263158), 'Agriculture, type unknown': np.float64(25.493333333333332), 'Two or more sources': np.float64(-163.07407407407408)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,pct_silt,Soil silt content (%),8,1132,10.005251805676227,3.5873690501876898e-12,0.05865544917134612,"{'Extensive agriculture': np.float64(-1.4887780548628429), 'Intensive agriculture': np.float64(-8.683018867924527), 'Gathering': np.float64(30.242424242424242), 'Fishing': np.float64(35.11764705882353), 'Hunting': np.float64(35.103896103896105), 'Pastoralism': np.float64(-895.421052631579), 'Agriculture, type unknown': np.float64(27.32), 'Two or more sources': np.float64(-156.2037037037037)}"
B,Hydro-climatic baselines,EA042,Subsistence economy: dominant activity,pct_sand,Soil sand content (%),8,1132,9.96727831060276,4.030415272600348e-12,0.05844584196066143,"{'Extensive agriculture': np.float64(24.374064837905237), 'Intensive agriculture': np.float64(9.335849056603774), 'Gathering': np.float64(50.2020202020202), 'Fishing': np.float64(49.63529411764706), 'Hunting': np.float64(47.714285714285715), 'Pastoralism': np.float64(-875.1842105263158), 'Agriculture, type unknown': np.float64(47.21333333333333), 'Two or more sources': np.float64(-138.03703703703704)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,temp_yr,Mean annual temperature (°C × 10),8,1132,98.09071003816042,8.634455312794195e-112,0.37922330096486806,"{'Extensive agriculture': np.float64(23.97905236907731), 'Intensive agriculture': np.float64(18.71622641509434), 'Gathering': np.float64(15.249494949494947), 'Fishing': np.float64(6.619999999999999), 'Hunting': np.float64(6.894805194805193), 'Pastoralism': np.float64(20.388157894736842), 'Agriculture, type unknown': np.float64(21.567999999999998), 'Two or more sources': np.float64(15.787037037037036)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,temp_min,Minimum temperature (°C × 10),8,1132,99.65624495530633,2.97878845098773e-113,0.3829579060701553,"{'Extensive agriculture': np.float64(21.377306733167085), 'Intensive agriculture': np.float64(12.451698113207549), 'Gathering': np.float64(7.256565656565659), 'Fishing': np.float64(-3.5352941176470596), 'Hunting': np.float64(-5.759740259740259), 'Pastoralism': np.float64(12.87236842105263), 'Agriculture, type unknown': np.float64(17.258666666666667), 'Two or more sources': np.float64(8.342592592592593)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,temp_max,Maximum temperature (°C × 10),8,1132,56.716747027716984,1.1873473216133878e-69,0.26102086260021956,"{'Extensive agriculture': np.float64(26.384788029925186), 'Intensive agriculture': np.float64(24.86943396226415), 'Gathering': np.float64(23.866666666666664), 'Fishing': np.float64(16.91176470588235), 'Hunting': np.float64(19.024675324675325), 'Pastoralism': np.float64(27.343421052631584), 'Agriculture, type unknown': np.float64(25.366666666666667), 'Two or more sources': np.float64(22.544444444444448)}"
C,Bioclimatic proxies,EA042,Subsistence economy: dominant activity,precip_yr,Annual precipitation (mm),8,1132,49.55682638255921,1.3907518469647439e-61,0.23584085059579826,"{'Extensive agriculture': np.float64(1586.0299251870324), 'Intensive agriculture': np.float64(919.7169811320755), 'Gathering': np.float64(695.0505050505051), 'Fishing': np.float64(1083.9176470588236), 'Hunting': np.float64(781.9090909090909), 'Pastoralism': np.float64(390.32894736842104), 'Agriculture, type unknown': np.float64(1534.2), 'Two or more sources': np.float64(1086.3333333333333)}"
